,realtime_start,realtime_end,date,value
2402,2024-08-13,2024-08-13,2017-04-13,4.08
2403,2024-08-13,2024-08-13,2017-04-20,3.97
2404,2024-08-13,2024-08-13,2017-04-27,4.03
2405,2024-08-13,2024-08-13,2017-05-04,4.02
2406,2024-08-13,2024-08-13,2017-05-11,4.05
2407,2024-08-13,2024-08-13,2017-05-18,4.02
2408,2024-08-13,2024-08-13,2017-05-25,3.95
2409,2024-08-13,2024-08-13,2017-06-01,3.94
2410,2024-08-13,2024-08-13,2017-06-08,3.89
2411,2024-08-13,2024-08-13,2017-06-15,3.91
2412,2024-08-13,2024-08-13,2017-06-22,3.9
2413,2024-08-13,2024-08-13,2017-06-29,3.88
2414,2024-08-13,2024-08-13,2017-07-06,3.96
2415,2024-08-13,2024-08-13,2017-07-13,4.03
2416,2024-08-13,2024-08-13,2017-07-20,3.96
2417,2024-08-13,2024-08-13,2017-07-27,3.92
2418,2024-08-13,2024-08-13,2017-08-03,3.93
2419,2024-08-13,2024-08-13,2017-08-10,3.9
2420,2024-08-13,2024-08-13,2017-08-17,3.89
2421,2024-08-13,2024-08-13,2017-08-24,3.86
2422,2024-08-13,2024-08-13,2017-08-31,3.82
2423,2024-08-13,2024-08-13,2017-09-07,3.78
2424,2024-08-13,2024-08-13,2017-09-14,3.78
2425,2024-08-13,2024-08-13,2017-09-21,3.83
2426,2024-08-13,2024-08-13,2017-09-28,3.83
2427,2024-08-13,2024-08-13,2017-10-05,3.85
2428,2024-08-13,2024-08-13,2017-10-12,3.91
2429,2024-08-13,2024-08-13,2017-10-19,3.88
2430,2024-08-13,2024-08-13,2017-10-26,3.94
2431,2024-08-13,2024-08-13,2017-11-02,3.94
2432,2024-08-13,2024-08-13,2017-11-09,3.9
2433,2024-08-13,2024-08-13,2017-11-16,3.95
2434,2024-08-13,2024-08-13,2017-11-22,3.92
2435,2024-08-13,2024-08-13,2017-11-30,3.9
2436,2024-08-13,2024-08-13,2017-12-07,3.94
2437,2024-08-13,2024-08-13,2017-12-14,3.93
2438,2024-08-13,2024-08-13,2017-12-21,3.94
2439,2024-08-13,2024-08-13,2017-12-28,3.99
2440,2024-08-13,2024-08-13,2018-01-04,3.95
2441,2024-08-13,2024-08-13,2018-01-11,3.99
2442,2024-08-13,2024-08-13,2018-01-18,4.04
2443,2024-08-13,2024-08-13,2018-01-25,4.15
2444,2024-08-13,2024-08-13,2018-02-01,4.22
2445,2024-08-13,2024-08-13,2018-02-08,4.32
2446,2024-08-13,2024-08-13,2018-02-15,4.38
2447,2024-08-13,2024-08-13,2018-02-22,4.4
2448,2024-08-13,2024-08-13,2018-03-01,4.43
2449,2024-08-13,2024-08-13,2018-03-08,4.46
2450,2024-08-13,2024-08-13,2018-03-15,4.44
2451,2024-08-13,2024-08-13,2018-03-22,4.45
2452,2024-08-13,2024-08-13,2018-03-29,4.44
2453,2024-08-13,2024-08-13,2018-04-05,4.4
2454,2024-08-13,2024-08-13,2018-04-12,4.42
2455,2024-08-13,2024-08-13,2018-04-19,4.47
2456,2024-08-13,2024-08-13,2018-04-26,4.58
2457,2024-08-13,2024-08-13,2018-05-03,4.55
2458,2024-08-13,2024-08-13,2018-05-10,4.55
2459,2024-08-13,2024-08-13,2018-05-17,4.61
2460,2024-08-13,2024-08-13,2018-05-24,4.66
2461,2024-08-13,2024-08-13,2018-05-31,4.56
2462,2024-08-13,2024-08-13,2018-06-07,4.54
2463,2024-08-13,2024-08-13,2018-06-14,4.62
2464,2024-08-13,2024-08-13,2018-06-21,4.57
2465,2024-08-13,2024-08-13,2018-06-28,4.55
2466,2024-08-13,2024-08-13,2018-07-05,4.52
2467,2024-08-13,2024-08-13,2018-07-12,4.53
2468,2024-08-13,2024-08-13,2018-07-19,4.52
2469,2024-08-13,2024-08-13,2018-07-26,4.54
2470,2024-08-13,2024-08-13,2018-08-02,4.6
2471,2024-08-13,2024-08-13,2018-08-09,4.59
2472,2024-08-13,2024-08-13,2018-08-16,4.53
2473,2024-08-13,2024-08-13,2018-08-23,4.51
2474,2024-08-13,2024-08-13,2018-08-30,4.52
2475,2024-08-13,2024-08-13,2018-09-06,4.54
2476,2024-08-13,2024-08-13,2018-09-13,4.6
2477,2024-08-13,2024-08-13,2018-09-20,4.65
2478,2024-08-13,2024-08-13,2018-09-27,4.72
2479,2024-08-13,2024-08-13,2018-10-04,4.71
2480,2024-08-13,2024-08-13,2018-10-11,4.9
2481,2024-08-13,2024-08-13,2018-10-18,4.85
2482,2024-08-13,2024-08-13,2018-10-25,4.86
2483,2024-08-13,2024-08-13,2018-11-01,4.83
2484,2024-08-13,2024-08-13,2018-11-08,4.94
2485,2024-08-13,2024-08-13,2018-11-15,4.94
2486,2024-08-13,2024-08-13,2018-11-21,4.81
2487,2024-08-13,2024-08-13,2018-11-29,4.81
2488,2024-08-13,2024-08-13,2018-12-06,4.75
2489,2024-08-13,2024-08-13,2018-12-13,4.63
2490,2024-08-13,2024-08-13,2018-12-20,4.62
2491,2024-08-13,2024-08-13,2018-12-27,4.55
2492,2024-08-13,2024-08-13,2019-01-03,4.51
2493,2024-08-13,2024-08-13,2019-01-10,4.45
2494,2024-08-13,2024-08-13,2019-01-17,4.45
2495,2024-08-13,2024-08-13,2019-01-24,4.45
2496,2024-08-13,2024-08-13,2019-01-31,4.46
2497,2024-08-13,2024-08-13,2019-02-07,4.41
2498,2024-08-13,2024-08-13,2019-02-14,4.37
2499,2024-08-13,2024-08-13,2019-02-21,4.35
2500,2024-08-13,2024-08-13,2019-02-28,4.35
2501,2024-08-13,2024-08-13,2019-03-07,4.41
2502,2024-08-13,2024-08-13,2019-03-14,4.31
2503,2024-08-13,2024-08-13,2019-03-21,4.28
2504,2024-08-13,2024-08-13,2019-03-28,4.06
2505,2024-08-13,2024-08-13,2019-04-04,4.08
2506,2024-08-13,2024-08-13,2019-04-11,4.12
2507,2024-08-13,2024-08-13,2019-04-18,4.17
2508,2024-08-13,2024-08-13,2019-04-25,4.2
2509,2024-08-13,2024-08-13,2019-05-02,4.14
2510,2024-08-13,2024-08-13,2019-05-09,4.1
2511,2024-08-13,2024-08-13,2019-05-16,4.07
2512,2024-08-13,2024-08-13,2019-05-23,4.06
2513,2024-08-13,2024-08-13,2019-05-30,3.99
2514,2024-08-13,2024-08-13,2019-06-06,3.82
2515,2024-08-13,2024-08-13,2019-06-13,3.82
2516,2024-08-13,2024-08-13,2019-06-20,3.84
2517,2024-08-13,2024-08-13,2019-06-27,3.73
2518,2024-08-13,2024-08-13,2019-07-03,3.75
2519,2024-08-13,2024-08-13,2019-07-11,3.75
2520,2024-08-13,2024-08-13,2019-07-18,3.81
2521,2024-08-13,2024-08-13,2019-07-25,3.75
2522,2024-08-13,2024-08-13,2019-08-01,3.75
2523,2024-08-13,2024-08-13,2019-08-08,3.6
2524,2024-08-13,2024-08-13,2019-08-15,3.6
2525,2024-08-13,2024-08-13,2019-08-22,3.55
2526,2024-08-13,2024-08-13,2019-08-29,3.58
2527,2024-08-13,2024-08-13,2019-09-05,3.49
2528,2024-08-13,2024-08-13,2019-09-12,3.56
2529,2024-08-13,2024-08-13,2019-09-19,3.73
2530,2024-08-13,2024-08-13,2019-09-26,3.64
2531,2024-08-13,2024-08-13,2019-10-03,3.65
2532,2024-08-13,2024-08-13,2019-10-10,3.57
2533,2024-08-13,2024-08-13,2019-10-17,3.69
2534,2024-08-13,2024-08-13,2019-10-24,3.75
2535,2024-08-13,2024-08-13,2019-10-31,3.78
2536,2024-08-13,2024-08-13,2019-11-07,3.69
2537,2024-08-13,2024-08-13,2019-11-14,3.75
2538,2024-08-13,2024-08-13,2019-11-21,3.66
2539,2024-08-13,2024-08-13,2019-11-27,3.68
2540,2024-08-13,2024-08-13,2019-12-05,3.68
2541,2024-08-13,2024-08-13,2019-12-12,3.73
2542,2024-08-13,2024-08-13,2019-12-19,3.73
2543,2024-08-13,2024-08-13,2019-12-26,3.74
2544,2024-08-13,2024-08-13,2020-01-02,3.72
2545,2024-08-13,2024-08-13,2020-01-09,3.64
2546,2024-08-13,2024-08-13,2020-01-16,3.65
2547,2024-08-13,2024-08-13,2020-01-23,3.6
2548,2024-08-13,2024-08-13,2020-01-30,3.51
2549,2024-08-13,2024-08-13,2020-02-06,3.45
2550,2024-08-13,2024-08-13,2020-02-13,3.47
2551,2024-08-13,2024-08-13,2020-02-20,3.49
2552,2024-08-13,2024-08-13,2020-02-27,3.45
2553,2024-08-13,2024-08-13,2020-03-05,3.29
2554,2024-08-13,2024-08-13,2020-03-12,3.36
2555,2024-08-13,2024-08-13,2020-03-19,3.65
2556,2024-08-13,2024-08-13,2020-03-26,3.5
2557,2024-08-13,2024-08-13,2020-04-02,3.33
2558,2024-08-13,2024-08-13,2020-04-09,3.33
2559,2024-08-13,2024-08-13,2020-04-16,3.31
2560,2024-08-13,2024-08-13,2020-04-23,3.33
2561,2024-08-13,2024-08-13,2020-04-30,3.23
2562,2024-08-13,2024-08-13,2020-05-07,3.26
2563,2024-08-13,2024-08-13,2020-05-14,3.28
2564,2024-08-13,2024-08-13,2020-05-21,3.24
2565,2024-08-13,2024-08-13,2020-05-28,3.15
2566,2024-08-13,2024-08-13,2020-06-04,3.18
2567,2024-08-13,2024-08-13,2020-06-11,3.21
2568,2024-08-13,2024-08-13,2020-06-18,3.13
2569,2024-08-13,2024-08-13,2020-06-25,3.13
2570,2024-08-13,2024-08-13,2020-07-02,3.07
2571,2024-08-13,2024-08-13,2020-07-09,3.03
2572,2024-08-13,2024-08-13,2020-07-16,2.98
2573,2024-08-13,2024-08-13,2020-07-23,3.01
2574,2024-08-13,2024-08-13,2020-07-30,2.99
2575,2024-08-13,2024-08-13,2020-08-06,2.88
2576,2024-08-13,2024-08-13,2020-08-13,2.96
2577,2024-08-13,2024-08-13,2020-08-20,2.99
2578,2024-08-13,2024-08-13,2020-08-27,2.91
2579,2024-08-13,2024-08-13,2020-09-03,2.93
2580,2024-08-13,2024-08-13,2020-09-10,2.86
2581,2024-08-13,2024-08-13,2020-09-17,2.87
2582,2024-08-13,2024-08-13,2020-09-24,2.9
2583,2024-08-13,2024-08-13,2020-10-01,2.88
2584,2024-08-13,2024-08-13,2020-10-08,2.87
2585,2024-08-13,2024-08-13,2020-10-15,2.81
2586,2024-08-13,2024-08-13,2020-10-22,2.8
2587,2024-08-13,2024-08-13,2020-10-29,2.81
2588,2024-08-13,2024-08-13,2020-11-05,2.78
2589,2024-08-13,2024-08-13,2020-11-12,2.84
2590,2024-08-13,2024-08-13,2020-11-19,2.72
2591,2024-08-13,2024-08-13,2020-11-25,2.72
2592,2024-08-13,2024-08-13,2020-12-03,2.71
2593,2024-08-13,2024-08-13,2020-12-10,2.71
2594,2024-08-13,2024-08-13,2020-12-17,2.67
2595,2024-08-13,2024-08-13,2020-12-24,2.66
2596,2024-08-13,2024-08-13,2020-12-31,2.67
2597,2024-08-13,2024-08-13,2021-01-07,2.65
2598,2024-08-13,2024-08-13,2021-01-14,2.79
2599,2024-08-13,2024-08-13,2021-01-21,2.77
2600,2024-08-13,2024-08-13,2021-01-28,2.73
2601,2024-08-13,2024-08-13,2021-02-04,2.73
2602,2024-08-13,2024-08-13,2021-02-11,2.73
2603,2024-08-13,2024-08-13,2021-02-18,2.81
2604,2024-08-13,2024-08-13,2021-02-25,2.97
2605,2024-08-13,2024-08-13,2021-03-04,3.02
2606,2024-08-13,2024-08-13,2021-03-11,3.05
2607,2024-08-13,2024-08-13,2021-03-18,3.09
2608,2024-08-13,2024-08-13,2021-03-25,3.17
2609,2024-08-13,2024-08-13,2021-04-01,3.18
2610,2024-08-13,2024-08-13,2021-04-08,3.13
2611,2024-08-13,2024-08-13,2021-04-15,3.04
2612,2024-08-13,2024-08-13,2021-04-22,2.97
2613,2024-08-13,2024-08-13,2021-04-29,2.98
2614,2024-08-13,2024-08-13,2021-05-06,2.96
2615,2024-08-13,2024-08-13,2021-05-13,2.94
2616,2024-08-13,2024-08-13,2021-05-20,3.0
2617,2024-08-13,2024-08-13,2021-05-27,2.95
2618,2024-08-13,2024-08-13,2021-06-03,2.99
2619,2024-08-13,2024-08-13,2021-06-10,2.96
2620,2024-08-13,2024-08-13,2021-06-17,2.93
2621,2024-08-13,2024-08-13,2021-06-24,3.02
2622,2024-08-13,2024-08-13,2021-07-01,2.98
2623,2024-08-13,2024-08-13,2021-07-08,2.9
2624,2024-08-13,2024-08-13,2021-07-15,2.88
2625,2024-08-13,2024-08-13,2021-07-22,2.78
2626,2024-08-13,2024-08-13,2021-07-29,2.8
2627,2024-08-13,2024-08-13,2021-08-05,2.77
2628,2024-08-13,2024-08-13,2021-08-12,2.87
2629,2024-08-13,2024-08-13,2021-08-19,2.86
2630,2024-08-13,2024-08-13,2021-08-26,2.87
2631,2024-08-13,2024-08-13,2021-09-02,2.87
2632,2024-08-13,2024-08-13,2021-09-09,2.88
2633,2024-08-13,2024-08-13,2021-09-16,2.86
2634,2024-08-13,2024-08-13,2021-09-23,2.88
2635,2024-08-13,2024-08-13,2021-09-30,3.01
2636,2024-08-13,2024-08-13,2021-10-07,2.99
2637,2024-08-13,2024-08-13,2021-10-14,3.05
2638,2024-08-13,2024-08-13,2021-10-21,3.09
2639,2024-08-13,2024-08-13,2021-10-28,3.14
2640,2024-08-13,2024-08-13,2021-11-04,3.09
2641,2024-08-13,2024-08-13,2021-11-10,2.98
2642,2024-08-13,2024-08-13,2021-11-18,3.1
2643,2024-08-13,2024-08-13,2021-11-24,3.1
2644,2024-08-13,2024-08-13,2021-12-02,3.11
2645,2024-08-13,2024-08-13,2021-12-09,3.1
2646,2024-08-13,2024-08-13,2021-12-16,3.12
2647,2024-08-13,2024-08-13,2021-12-23,3.05
2648,2024-08-13,2024-08-13,2021-12-30,3.11
2649,2024-08-13,2024-08-13,2022-01-06,3.22
2650,2024-08-13,2024-08-13,2022-01-13,3.45
2651,2024-08-13,2024-08-13,2022-01-20,3.56
2652,2024-08-13,2024-08-13,2022-01-27,3.55
2653,2024-08-13,2024-08-13,2022-02-03,3.55
2654,2024-08-13,2024-08-13,2022-02-10,3.69
2655,2024-08-13,2024-08-13,2022-02-17,3.92
2656,2024-08-13,2024-08-13,2022-02-24,3.89
2657,2024-08-13,2024-08-13,2022-03-03,3.76
2658,2024-08-13,2024-08-13,2022-03-10,3.85
2659,2024-08-13,2024-08-13,2022-03-17,4.16
2660,2024-08-13,2024-08-13,2022-03-24,4.42
2661,2024-08-13,2024-08-13,2022-03-31,4.67
2662,2024-08-13,2024-08-13,2022-04-07,4.72
2663,2024-08-13,2024-08-13,2022-04-14,5.0
2664,2024-08-13,2024-08-13,2022-04-21,5.11
2665,2024-08-13,2024-08-13,2022-04-28,5.1
2666,2024-08-13,2024-08-13,2022-05-05,5.27
2667,2024-08-13,2024-08-13,2022-05-12,5.3
2668,2024-08-13,2024-08-13,2022-05-19,5.25
2669,2024-08-13,2024-08-13,2022-05-26,5.1
2670,2024-08-13,2024-08-13,2022-06-02,5.09
2671,2024-08-13,2024-08-13,2022-06-09,5.23
2672,2024-08-13,2024-08-13,2022-06-16,5.78
2673,2024-08-13,2024-08-13,2022-06-23,5.81
2674,2024-08-13,2024-08-13,2022-06-30,5.7
2675,2024-08-13,2024-08-13,2022-07-07,5.3
2676,2024-08-13,2024-08-13,2022-07-14,5.51
2677,2024-08-13,2024-08-13,2022-07-21,5.54
2678,2024-08-13,2024-08-13,2022-07-28,5.3
2679,2024-08-13,2024-08-13,2022-08-04,4.99
2680,2024-08-13,2024-08-13,2022-08-11,5.22
2681,2024-08-13,2024-08-13,2022-08-18,5.13
2682,2024-08-13,2024-08-13,2022-08-25,5.55
2683,2024-08-13,2024-08-13,2022-09-01,5.66
2684,2024-08-13,2024-08-13,2022-09-08,5.89
2685,2024-08-13,2024-08-13,2022-09-15,6.02
2686,2024-08-13,2024-08-13,2022-09-22,6.29
2687,2024-08-13,2024-08-13,2022-09-29,6.7
2688,2024-08-13,2024-08-13,2022-10-06,6.66
2689,2024-08-13,2024-08-13,2022-10-13,6.92
2690,2024-08-13,2024-08-13,2022-10-20,6.94
2691,2024-08-13,2024-08-13,2022-10-27,7.08
2692,2024-08-13,2024-08-13,2022-11-03,6.95
2693,2024-08-13,2024-08-13,2022-11-10,7.08
2694,2024-08-13,2024-08-13,2022-11-17,6.61
2695,2024-08-13,2024-08-13,2022-11-23,6.58
2696,2024-08-13,2024-08-13,2022-12-01,6.49
2697,2024-08-13,2024-08-13,2022-12-08,6.33
2698,2024-08-13,2024-08-13,2022-12-15,6.31
2699,2024-08-13,2024-08-13,2022-12-22,6.27
2700,2024-08-13,2024-08-13,2022-12-29,6.42
2701,2024-08-13,2024-08-13,2023-01-05,6.48
2702,2024-08-13,2024-08-13,2023-01-12,6.33
2703,2024-08-13,2024-08-13,2023-01-19,6.15
2704,2024-08-13,2024-08-13,2023-01-26,6.13
2705,2024-08-13,2024-08-13,2023-02-02,6.09
2706,2024-08-13,2024-08-13,2023-02-09,6.12
2707,2024-08-13,2024-08-13,2023-02-16,6.32
2708,2024-08-13,2024-08-13,2023-02-23,6.5
2709,2024-08-13,2024-08-13,2023-03-02,6.65
2710,2024-08-13,2024-08-13,2023-03-09,6.73
2711,2024-08-13,2024-08-13,2023-03-16,6.6
2712,2024-08-13,2024-08-13,2023-03-23,6.42
2713,2024-08-13,2024-08-13,2023-03-30,6.32
2714,2024-08-13,2024-08-13,2023-04-06,6.28
2715,2024-08-13,2024-08-13,2023-04-13,6.27
2716,2024-08-13,2024-08-13,2023-04-20,6.39
2717,2024-08-13,2024-08-13,2023-04-27,6.43
2718,2024-08-13,2024-08-13,2023-05-04,6.39
2719,2024-08-13,2024-08-13,2023-05-11,6.35
2720,2024-08-13,2024-08-13,2023-05-18,6.39
2721,2024-08-13,2024-08-13,2023-05-25,6.57
2722,2024-08-13,2024-08-13,2023-06-01,6.79
2723,2024-08-13,2024-08-13,2023-06-08,6.71
2724,2024-08-13,2024-08-13,2023-06-15,6.69
2725,2024-08-13,2024-08-13,2023-06-22,6.67
2726,2024-08-13,2024-08-13,2023-06-29,6.71
2727,2024-08-13,2024-08-13,2023-07-06,6.81
2728,2024-08-13,2024-08-13,2023-07-13,6.96
2729,2024-08-13,2024-08-13,2023-07-20,6.78
2730,2024-08-13,2024-08-13,2023-07-27,6.81
2731,2024-08-13,2024-08-13,2023-08-03,6.9
2732,2024-08-13,2024-08-13,2023-08-10,6.96
2733,2024-08-13,2024-08-13,2023-08-17,7.09
2734,2024-08-13,2024-08-13,2023-08-24,7.23
2735,2024-08-13,2024-08-13,2023-08-31,7.18
2736,2024-08-13,2024-08-13,2023-09-07,7.12
2737,2024-08-13,2024-08-13,2023-09-14,7.18
2738,2024-08-13,2024-08-13,2023-09-21,7.19
2739,2024-08-13,2024-08-13,2023-09-28,7.31
2740,2024-08-13,2024-08-13,2023-10-05,7.49
2741,2024-08-13,2024-08-13,2023-10-12,7.57
2742,2024-08-13,2024-08-13,2023-10-19,7.63
2743,2024-08-13,2024-08-13,2023-10-26,7.79
2744,2024-08-13,2024-08-13,2023-11-02,7.76
2745,2024-08-13,2024-08-13,2023-11-09,7.5
2746,2024-08-13,2024-08-13,2023-11-16,7.44
2747,2024-08-13,2024-08-13,2023-11-22,7.29
2748,2024-08-13,2024-08-13,2023-11-30,7.22
2749,2024-08-13,2024-08-13,2023-12-07,7.03
2750,2024-08-13,2024-08-13,2023-12-14,6.95
2751,2024-08-13,2024-08-13,2023-12-21,6.67
2752,2024-08-13,2024-08-13,2023-12-28,6.61
2753,2024-08-13,2024-08-13,2024-01-04,6.62
2754,2024-08-13,2024-08-13,2024-01-11,6.66
2755,2024-08-13,2024-08-13,2024-01-18,6.6
2756,2024-08-13,2024-08-13,2024-01-25,6.69
2757,2024-08-13,2024-08-13,2024-02-01,6.63
2758,2024-08-13,2024-08-13,2024-02-08,6.64
2759,2024-08-13,2024-08-13,2024-02-15,6.77
2760,2024-08-13,2024-08-13,2024-02-22,6.9
2761,2024-08-13,2024-08-13,2024-02-29,6.94
2762,2024-08-13,2024-08-13,2024-03-07,6.88
2763,2024-08-13,2024-08-13,2024-03-14,6.74
2764,2024-08-13,2024-08-13,2024-03-21,6.87
2765,2024-08-13,2024-08-13,2024-03-28,6.79
2766,2024-08-13,2024-08-13,2024-04-04,6.82
2767,2024-08-13,2024-08-13,2024-04-11,6.88
2768,2024-08-13,2024-08-13,2024-04-18,7.1
2769,2024-08-13,2024-08-13,2024-04-25,7.17
2770,2024-08-13,2024-08-13,2024-05-02,7.22
2771,2024-08-13,2024-08-13,2024-05-09,7.09
2772,2024-08-13,2024-08-13,2024-05-16,7.02
2773,2024-08-13,2024-08-13,2024-05-23,6.94
2774,2024-08-13,2024-08-13,2024-05-30,7.03
2775,2024-08-13,2024-08-13,2024-06-06,6.99
2776,2024-08-13,2024-08-13,2024-06-13,6.95
2777,2024-08-13,2024-08-13,2024-06-20,6.87
2778,2024-08-13,2024-08-13,2024-06-27,6.86
2779,2024-08-13,2024-08-13,2024-07-03,6.95
2780,2024-08-13,2024-08-13,2024-07-11,6.89
2781,2024-08-13,2024-08-13,2024-07-18,6.77
2782,2024-08-13,2024-08-13,2024-07-25,6.78
2783,2024-08-13,2024-08-13,2024-08-01,6.73
2784,2024-08-13,2024-08-13,2024-08-08,6.47
